Type,U_id,ID_Image,Img_Large,URL_Article_image
TAC,MPX2458,MPX2458_synpic24148,https://openi.nlm.nih.gov//imgs/512/52/2458/MPX2458_synpic24148.png,https://medpix.nlm.nih.gov/case?id=7451f4b1-d267-4991-a3cf-21d67a3fec4c
TAC,MPX2463,MPX2463_synpic17001,https://openi.nlm.nih.gov//imgs/512/57/2463/MPX2463_synpic17001.png,https://medpix.nlm.nih.gov/case?id=fda43a2c-4c44-4d21-9faf-954bf154d225
TAC,MPX2463,MPX2463_synpic17003,https://openi.nlm.nih.gov//imgs/512/57/2463/MPX2463_synpic17003.png,https://medpix.nlm.nih.gov/case?id=97c1ef12-7d38-490b-9c84-4888b64fac28
TAC,MPX2468,MPX2468_synpic23780,https://openi.nlm.nih.gov//imgs/512/62/2468/MPX2468_synpic23780.png,https://medpix.nlm.nih.gov/case?id=b45ac4da-0408-4b8b-9ce5-51b5711e8672
TAC,MPX2468,MPX2468_synpic23781,https://openi.nlm.nih.gov//imgs/512/62/2468/MPX2468_synpic23781.png,https://medpix.nlm.nih.gov/case?id=340da19e-6f59-45cc-a416-dcb5d8e02f8c
TAC,MPX2468,MPX2468_synpic23782,https://openi.nlm.nih.gov//imgs/512/62/2468/MPX2468_synpic23782.png,https://medpix.nlm.nih.gov/case?id=3021cb00-b664-4f49-99ff-9d75174a7813
TAC,MPX2471,MPX2471_synpic4188,https://openi.nlm.nih.gov//imgs/512/65/2471/MPX2471_synpic4188.png,https://medpix.nlm.nih.gov/case?id=08763c88-02e7-43a2-b861-6b28e3d6ac7a
TAC,MPX2471,MPX2471_synpic4189,https://openi.nlm.nih.gov//imgs/512/65/2471/MPX2471_synpic4189.png,https://medpix.nlm.nih.gov/case?id=3ae95816-caa3-4767-9c6a-2a0a5e24cc2b
TAC,MPX2478,MPX2478_synpic18341,https://openi.nlm.nih.gov//imgs/512/72/2478/MPX2478_synpic18341.png,https://medpix.nlm.nih.gov/case?id=3eb4b840-5a39-4a37-b613-823dab3c8482
TAC,MPX2478,MPX2478_synpic18342,https://openi.nlm.nih.gov//imgs/512/72/2478/MPX2478_synpic18342.png,https://medpix.nlm.nih.gov/case?id=7f91232d-a2d7-4e8b-8991-381aeddba273
TAC,MPX2479,MPX2479_synpic24743,https://openi.nlm.nih.gov//imgs/512/73/2479/MPX2479_synpic24743.png,https://medpix.nlm.nih.gov/case?id=60479bfd-f3dc-4fb7-bcfb-186f6bc3065c
TAC,MPX2479,MPX2479_synpic24744,https://openi.nlm.nih.gov//imgs/512/73/2479/MPX2479_synpic24744.png,https://medpix.nlm.nih.gov/case?id=1ec4d630-9425-4681-a8df-42a3153f5ba7
TAC,MPX2479,MPX2479_synpic24745,https://openi.nlm.nih.gov//imgs/512/73/2479/MPX2479_synpic24745.png,https://medpix.nlm.nih.gov/case?id=569f737c-0001-4dd2-8e55-08dc6195caee
TAC,MPX2479,MPX2479_synpic24749,https://openi.nlm.nih.gov//imgs/512/73/2479/MPX2479_synpic24749.png,https://medpix.nlm.nih.gov/case?id=f98dad58-3458-4c98-a3c8-5d9ce4aaa7e5
TAC,MPX2479,MPX2479_synpic24750,https://openi.nlm.nih.gov//imgs/512/73/2479/MPX2479_synpic24750.png,https://medpix.nlm.nih.gov/case?id=a8da7a7c-45e7-4e68-94a5-29ac7902edb6
TAC,MPX2480,MPX2480_synpic21360,https://openi.nlm.nih.gov//imgs/512/74/2480/MPX2480_synpic21360.png,https://medpix.nlm.nih.gov/case?id=90fd5632-5278-4e55-9762-587e37ffabea
TAC,MPX2481,MPX2481_synpic23898,https://openi.nlm.nih.gov//imgs/512/75/2481/MPX2481_synpic23898.png,https://medpix.nlm.nih.gov/case?id=2d006fad-b210-4dc5-ac29-c06d7e75e7a3
TAC,MPX2481,MPX2481_synpic23904,https://openi.nlm.nih.gov//imgs/512/75/2481/MPX2481_synpic23904.png,https://medpix.nlm.nih.gov/case?id=2acb4332-59da-4707-bc57-bcc0f97a34bd
TAC,MPX2481,MPX2481_synpic23927,https://openi.nlm.nih.gov//imgs/512/75/2481/MPX2481_synpic23927.png,https://medpix.nlm.nih.gov/case?id=bbd1595a-5e4a-476a-8529-700d0b6483f7
TAC,MPX2481,MPX2481_synpic23933,https://openi.nlm.nih.gov//imgs/512/75/2481/MPX2481_synpic23933.png,https://medpix.nlm.nih.gov/case?id=72638788-15b5-4762-8b1e-08002bfaff55
TAC,MPX2483,MPX2483_synpic27408,https://openi.nlm.nih.gov//imgs/512/77/2483/MPX2483_synpic27408.png,https://medpix.nlm.nih.gov/case?id=263362cf-3d06-4c64-a09c-e0c2e1e87a53
TAC,MPX2488,MPX2488_synpic24858,https://openi.nlm.nih.gov//imgs/512/82/2488/MPX2488_synpic24858.png,https://medpix.nlm.nih.gov/case?id=efd7f113-69f4-455f-8ea7-e51e80acefcb
TAC,MPX2488,MPX2488_synpic24859,https://openi.nlm.nih.gov//imgs/512/82/2488/MPX2488_synpic24859.png,https://medpix.nlm.nih.gov/case?id=b1ce525a-43b8-4d10-acfb-d9d0b5b0f3d2
TAC,MPX2488,MPX2488_synpic24860,https://openi.nlm.nih.gov//imgs/512/82/2488/MPX2488_synpic24860.png,https://medpix.nlm.nih.gov/case?id=d45273a8-db97-4a03-bde0-988cdad9bc79
TAC,MPX2487,MPX2487_synpic35911,https://openi.nlm.nih.gov//imgs/512/81/2487/MPX2487_synpic35911.png,https://medpix.nlm.nih.gov/case?id=97c9050f-2662-4b69-91ed-868cebfe75ce
TAC,MPX2500,MPX2500_synpic23571,https://openi.nlm.nih.gov//imgs/512/94/2500/MPX2500_synpic23571.png,https://medpix.nlm.nih.gov/case?id=0ad3f95b-6987-46ec-af19-27857ca75e3e
TAC,MPX2500,MPX2500_synpic23572,https://openi.nlm.nih.gov//imgs/512/94/2500/MPX2500_synpic23572.png,https://medpix.nlm.nih.gov/case?id=8299576c-daf1-4eb2-8c90-b2bb0c5e2941
TAC,MPX2500,MPX2500_synpic23573,https://openi.nlm.nih.gov//imgs/512/94/2500/MPX2500_synpic23573.png,https://medpix.nlm.nih.gov/case?id=4054184a-125f-41cb-a218-9b861aab8356
TAC,MPX2498,MPX2498_synpic24418,https://openi.nlm.nih.gov//imgs/512/92/2498/MPX2498_synpic24418.png,https://medpix.nlm.nih.gov/case?id=f4064171-ad97-43e3-93e0-e2d0abcdadab
TAC,MPX2498,MPX2498_synpic24420,https://openi.nlm.nih.gov//imgs/512/92/2498/MPX2498_synpic24420.png,https://medpix.nlm.nih.gov/case?id=5093f10a-9130-48bc-868c-154430303f7d
TAC,MPX2498,MPX2498_synpic24421,https://openi.nlm.nih.gov//imgs/512/92/2498/MPX2498_synpic24421.png,https://medpix.nlm.nih.gov/case?id=2927b7e8-b43d-422c-b17f-59ff416c4162
TAC,MPX2498,MPX2498_synpic24422,https://openi.nlm.nih.gov//imgs/512/92/2498/MPX2498_synpic24422.png,https://medpix.nlm.nih.gov/case?id=577f69ed-413b-4d5a-ad7a-50afabddb5df
TAC,MPX2498,MPX2498_synpic24423,https://openi.nlm.nih.gov//imgs/512/92/2498/MPX2498_synpic24423.png,https://medpix.nlm.nih.gov/case?id=6286b4e2-2892-44b1-8315-69a4f9753185
TAC,MPX2506,MPX2506_synpic21438,https://openi.nlm.nih.gov//imgs/512/100/2506/MPX2506_synpic21438.png,https://medpix.nlm.nih.gov/case?id=3ef855e0-f1d1-4ca8-aa23-f5bb662d1adf
TAC,MPX2506,MPX2506_synpic21439,https://openi.nlm.nih.gov//imgs/512/100/2506/MPX2506_synpic21439.png,https://medpix.nlm.nih.gov/case?id=4b24e2cc-4daf-40bf-954a-103471300f39
TAC,MPX2508,MPX2508_synpic17298,https://openi.nlm.nih.gov//imgs/512/102/2508/MPX2508_synpic17298.png,https://medpix.nlm.nih.gov/case?id=d64b9d85-41ae-4b7f-bbf9-93c90aae3419
TAC,MPX2508,MPX2508_synpic17381,https://openi.nlm.nih.gov//imgs/512/102/2508/MPX2508_synpic17381.png,https://medpix.nlm.nih.gov/case?id=0193735d-afbd-4af4-acb2-d0da04b11c45
TAC,MPX2501,MPX2501_synpic43616,https://openi.nlm.nih.gov//imgs/512/95/2501/MPX2501_synpic43616.png,https://medpix.nlm.nih.gov/case?id=0a174319-5052-4387-926d-a45035bcb44b
TAC,MPX2501,MPX2501_synpic43617,https://openi.nlm.nih.gov//imgs/512/95/2501/MPX2501_synpic43617.png,https://medpix.nlm.nih.gov/case?id=53837e1f-ae0e-4c15-a584-7f7b012d2f08
TAC,MPX2501,MPX2501_synpic43619,https://openi.nlm.nih.gov//imgs/512/95/2501/MPX2501_synpic43619.png,https://medpix.nlm.nih.gov/case?id=8f23baad-f933-4771-b8a7-961348973afe
TAC,MPX2501,MPX2501_synpic43621,https://openi.nlm.nih.gov//imgs/512/95/2501/MPX2501_synpic43621.png,https://medpix.nlm.nih.gov/case?id=5e533dc6-9404-44b9-be37-5163e1d02b6c
TAC,MPX2501,MPX2501_synpic43624,https://openi.nlm.nih.gov//imgs/512/95/2501/MPX2501_synpic43624.png,https://medpix.nlm.nih.gov/case?id=21538b08-ba72-4371-91c7-da34863eaa45
TAC,MPX2501,MPX2501_synpic43626,https://openi.nlm.nih.gov//imgs/512/95/2501/MPX2501_synpic43626.png,https://medpix.nlm.nih.gov/case?id=7d357b6e-f86b-4ce9-b7fa-d169e3db0fcf
TAC,MPX2507,MPX2507_synpic50866,https://openi.nlm.nih.gov//imgs/512/101/2507/MPX2507_synpic50866.png,https://medpix.nlm.nih.gov/case?id=9a250cbb-35ac-4709-8426-4c923cd680c8
TAC,MPX2507,MPX2507_synpic50867,https://openi.nlm.nih.gov//imgs/512/101/2507/MPX2507_synpic50867.png,https://medpix.nlm.nih.gov/case?id=aaa1a367-294e-446a-bbc4-a4b4c30027aa
TAC,MPX2507,MPX2507_synpic50868,https://openi.nlm.nih.gov//imgs/512/101/2507/MPX2507_synpic50868.png,https://medpix.nlm.nih.gov/case?id=73e0f382-f8d0-4818-9d0b-272197b92710
TAC,MPX2507,MPX2507_synpic50869,https://openi.nlm.nih.gov//imgs/512/101/2507/MPX2507_synpic50869.png,https://medpix.nlm.nih.gov/case?id=3bc0f62b-baef-489c-911c-bf8dedbc9860
TAC,MPX2507,MPX2507_synpic50870,https://openi.nlm.nih.gov//imgs/512/101/2507/MPX2507_synpic50870.png,https://medpix.nlm.nih.gov/case?id=98262ed6-b239-4c0a-8d43-56193e99a3ba
TAC,MPX2515,MPX2515_synpic28376,https://openi.nlm.nih.gov//imgs/512/109/2515/MPX2515_synpic28376.png,https://medpix.nlm.nih.gov/case?id=a4ff920f-3489-433c-ac03-3b96ac388b74
TAC,MPX2519,MPX2519_synpic34369,https://openi.nlm.nih.gov//imgs/512/113/2519/MPX2519_synpic34369.png,https://medpix.nlm.nih.gov/case?id=713778b2-64d3-481e-9f3c-8d999e7bffdb
TAC,MPX2519,MPX2519_synpic34370,https://openi.nlm.nih.gov//imgs/512/113/2519/MPX2519_synpic34370.png,https://medpix.nlm.nih.gov/case?id=05b4eb74-7dc8-4009-87c9-68ce31e8f05b
TAC,MPX2518,MPX2518_synpic39508,https://openi.nlm.nih.gov//imgs/512/112/2518/MPX2518_synpic39508.png,https://medpix.nlm.nih.gov/case?id=0e60d18d-4b3a-478b-b93a-74e58ed33034
TAC,MPX2524,MPX2524_synpic17734,https://openi.nlm.nih.gov//imgs/512/118/2524/MPX2524_synpic17734.png,https://medpix.nlm.nih.gov/case?id=ddb27479-5491-4658-836b-047aaa0f8383
TAC,MPX2524,MPX2524_synpic17736,https://openi.nlm.nih.gov//imgs/512/118/2524/MPX2524_synpic17736.png,https://medpix.nlm.nih.gov/case?id=da793f16-b396-46c1-9c37-19db4bf69330
TAC,MPX2531,MPX2531_synpic41981,https://openi.nlm.nih.gov//imgs/512/125/2531/MPX2531_synpic41981.png,https://medpix.nlm.nih.gov/case?id=c3e37b3a-7f99-4eb4-954e-420e99e6d261
TAC,MPX2531,MPX2531_synpic41982,https://openi.nlm.nih.gov//imgs/512/125/2531/MPX2531_synpic41982.png,https://medpix.nlm.nih.gov/case?id=b8b79bc6-27c4-437a-87c5-dfde306bee41
TAC,MPX2531,MPX2531_synpic41983,https://openi.nlm.nih.gov//imgs/512/125/2531/MPX2531_synpic41983.png,https://medpix.nlm.nih.gov/case?id=ce1edbe2-ac12-4ec0-8df3-f74ed99fad08
TAC,MPX2536,MPX2536_synpic24348,https://openi.nlm.nih.gov//imgs/512/130/2536/MPX2536_synpic24348.png,https://medpix.nlm.nih.gov/case?id=32af3767-adac-472a-b533-ae86d8707051
TAC,MPX2540,MPX2540_synpic18532,https://openi.nlm.nih.gov//imgs/512/134/2540/MPX2540_synpic18532.png,https://medpix.nlm.nih.gov/case?id=4ae3d9f1-fb89-45c1-8555-b1f2ecbeeb00
TAC,MPX2540,MPX2540_synpic18533,https://openi.nlm.nih.gov//imgs/512/134/2540/MPX2540_synpic18533.png,https://medpix.nlm.nih.gov/case?id=cad7d9b4-b87b-4c0c-8e53-cbe4d5de5847
TAC,MPX2539,MPX2539_synpic60243,https://openi.nlm.nih.gov//imgs/512/133/2539/MPX2539_synpic60243.png,https://medpix.nlm.nih.gov/case?id=63ff7f36-c8ee-414b-b1b0-09bac8664eb1
TAC,MPX2539,MPX2539_synpic60246,https://openi.nlm.nih.gov//imgs/512/133/2539/MPX2539_synpic60246.png,https://medpix.nlm.nih.gov/case?id=ef74eeb4-22a6-4d26-9214-9ef5cd66f93b
TAC,MPX2548,MPX2548_synpic24222,https://openi.nlm.nih.gov//imgs/512/142/2548/MPX2548_synpic24222.png,https://medpix.nlm.nih.gov/case?id=475a9953-de6e-46a3-918c-fcd9f28dbbaa
TAC,MPX2544,MPX2544_synpic55623,https://openi.nlm.nih.gov//imgs/512/138/2544/MPX2544_synpic55623.png,https://medpix.nlm.nih.gov/case?id=7a398c2a-1756-43ef-990e-4a269db46763
TAC,MPX2544,MPX2544_synpic55624,https://openi.nlm.nih.gov//imgs/512/138/2544/MPX2544_synpic55624.png,https://medpix.nlm.nih.gov/case?id=f2db7a63-09f5-49dc-bbfb-d3b1d8976cb4
TAC,MPX2550,MPX2550_synpic18049,https://openi.nlm.nih.gov//imgs/512/144/2550/MPX2550_synpic18049.png,https://medpix.nlm.nih.gov/case?id=47e63aa3-254f-4342-b1f6-5fc4514f887c
TAC,MPX2550,MPX2550_synpic18050,https://openi.nlm.nih.gov//imgs/512/144/2550/MPX2550_synpic18050.png,https://medpix.nlm.nih.gov/case?id=b2bf3c66-921d-4aba-8cfa-ffdc9ac5578c
TAC,MPX2547,MPX2547_synpic23815,https://openi.nlm.nih.gov//imgs/512/141/2547/MPX2547_synpic23815.png,https://medpix.nlm.nih.gov/case?id=0d406db1-7116-4028-aad6-8978fc4c3f90
TAC,MPX2547,MPX2547_synpic23818,https://openi.nlm.nih.gov//imgs/512/141/2547/MPX2547_synpic23818.png,https://medpix.nlm.nih.gov/case?id=37bc3739-1b9c-41c0-8236-328a998dfcdb
TAC,MPX2547,MPX2547_synpic23819,https://openi.nlm.nih.gov//imgs/512/141/2547/MPX2547_synpic23819.png,https://medpix.nlm.nih.gov/case?id=a5835f70-34e6-4d05-9565-aa81b4f035f3
TAC,MPX2547,MPX2547_synpic23820,https://openi.nlm.nih.gov//imgs/512/141/2547/MPX2547_synpic23820.png,https://medpix.nlm.nih.gov/case?id=950617fd-bdd9-4344-9641-285c28fb11d5
TAC,MPX2547,MPX2547_synpic23821,https://openi.nlm.nih.gov//imgs/512/141/2547/MPX2547_synpic23821.png,https://medpix.nlm.nih.gov/case?id=a2c506e8-8d93-4b14-8c7b-6bca0c07006a
TAC,MPX2547,MPX2547_synpic23822,https://openi.nlm.nih.gov//imgs/512/141/2547/MPX2547_synpic23822.png,https://medpix.nlm.nih.gov/case?id=21262185-b687-4ad6-af75-3a258608a66f
TAC,MPX2555,MPX2555_synpic14611,https://openi.nlm.nih.gov//imgs/512/149/2555/MPX2555_synpic14611.png,https://medpix.nlm.nih.gov/case?id=832a0174-f245-422e-bbde-b5bd647643db
TAC,MPX2558,MPX2558_synpic20826,https://openi.nlm.nih.gov//imgs/512/152/2558/MPX2558_synpic20826.png,https://medpix.nlm.nih.gov/case?id=67b8b455-3c0a-4467-9a2c-44653a691e06
TAC,MPX2558,MPX2558_synpic20827,https://openi.nlm.nih.gov//imgs/512/152/2558/MPX2558_synpic20827.png,https://medpix.nlm.nih.gov/case?id=0feae567-30ec-40d3-977e-6fc17eb60fad
TAC,MPX2558,MPX2558_synpic20828,https://openi.nlm.nih.gov//imgs/512/152/2558/MPX2558_synpic20828.png,https://medpix.nlm.nih.gov/case?id=a1a29baa-3e2f-42c4-94e1-cbb81310d7d6
TAC,MPX2558,MPX2558_synpic20829,https://openi.nlm.nih.gov//imgs/512/152/2558/MPX2558_synpic20829.png,https://medpix.nlm.nih.gov/case?id=93cb26ce-7f56-4f0d-8bf0-c4a3903bfec9
TAC,MPX2558,MPX2558_synpic20830,https://openi.nlm.nih.gov//imgs/512/152/2558/MPX2558_synpic20830.png,https://medpix.nlm.nih.gov/case?id=59ca2f41-4941-4887-aec5-f8bad91bedc7
TAC,MPX2558,MPX2558_synpic20831,https://openi.nlm.nih.gov//imgs/512/152/2558/MPX2558_synpic20831.png,https://medpix.nlm.nih.gov/case?id=d5a215f5-ed96-4e98-84da-dacfabd58e16
TAC,MPX2558,MPX2558_synpic21140,https://openi.nlm.nih.gov//imgs/512/152/2558/MPX2558_synpic21140.png,https://medpix.nlm.nih.gov/case?id=be40aacf-b377-4259-ad7c-dfddb030b8c6
TAC,MPX2562,MPX2562_synpic16800,https://openi.nlm.nih.gov//imgs/512/156/2562/MPX2562_synpic16800.png,https://medpix.nlm.nih.gov/case?id=c5b28558-8c29-4870-9bcd-729feef1d221
TAC,MPX2562,MPX2562_synpic16802,https://openi.nlm.nih.gov//imgs/512/156/2562/MPX2562_synpic16802.png,https://medpix.nlm.nih.gov/case?id=9c9b279a-5e36-402a-a8aa-346c72dd005e
TAC,MPX2562,MPX2562_synpic16803,https://openi.nlm.nih.gov//imgs/512/156/2562/MPX2562_synpic16803.png,https://medpix.nlm.nih.gov/case?id=62b8b28b-54ec-44ac-aaf4-3b16864a015b
TAC,MPX2567,MPX2567_synpic25983,https://openi.nlm.nih.gov//imgs/512/161/2567/MPX2567_synpic25983.png,https://medpix.nlm.nih.gov/case?id=9942cf4f-2bab-423e-a225-e01a02d46c00
TAC,MPX2567,MPX2567_synpic25984,https://openi.nlm.nih.gov//imgs/512/161/2567/MPX2567_synpic25984.png,https://medpix.nlm.nih.gov/case?id=12704d5b-d3a2-4c24-b3cb-a20f49ea51a0
TAC,MPX2567,MPX2567_synpic25985,https://openi.nlm.nih.gov//imgs/512/161/2567/MPX2567_synpic25985.png,https://medpix.nlm.nih.gov/case?id=f9d9d111-30a3-4676-ab40-0f48e25b913a
TAC,MPX2567,MPX2567_synpic25986,https://openi.nlm.nih.gov//imgs/512/161/2567/MPX2567_synpic25986.png,https://medpix.nlm.nih.gov/case?id=d815e7e0-0bd6-423c-8a0f-122e2036501b
TAC,MPX2567,MPX2567_synpic25988,https://openi.nlm.nih.gov//imgs/512/161/2567/MPX2567_synpic25988.png,https://medpix.nlm.nih.gov/case?id=b80f95c2-4a35-4b2f-a784-52c49bb400e4
TAC,MPX2570,MPX2570_synpic18863,https://openi.nlm.nih.gov//imgs/512/164/2570/MPX2570_synpic18863.png,https://medpix.nlm.nih.gov/case?id=dd43b657-752a-4a6f-978a-177c2a251edf
TAC,MPX2570,MPX2570_synpic18865,https://openi.nlm.nih.gov//imgs/512/164/2570/MPX2570_synpic18865.png,https://medpix.nlm.nih.gov/case?id=5c16386b-4588-4b2a-97ca-4b1c35c67a22
TAC,MPX2572,MPX2572_synpic17801,https://openi.nlm.nih.gov//imgs/512/166/2572/MPX2572_synpic17801.png,https://medpix.nlm.nih.gov/case?id=cb95a642-1e30-499b-b57f-6ee4c2bcd55b
TAC,MPX2572,MPX2572_synpic17802,https://openi.nlm.nih.gov//imgs/512/166/2572/MPX2572_synpic17802.png,https://medpix.nlm.nih.gov/case?id=a2f6790a-0198-424a-96f2-a6ca240d2290
TAC,MPX2576,MPX2576_synpic24358,https://openi.nlm.nih.gov//imgs/512/170/2576/MPX2576_synpic24358.png,https://medpix.nlm.nih.gov/case?id=ed0b6b99-50ad-4046-8dc9-2757e58d1341
TAC,MPX2576,MPX2576_synpic24360,https://openi.nlm.nih.gov//imgs/512/170/2576/MPX2576_synpic24360.png,https://medpix.nlm.nih.gov/case?id=16f1cae4-5463-40b6-b8b0-5a2b8286544b
TAC,MPX2579,MPX2579_synpic12893,https://openi.nlm.nih.gov//imgs/512/173/2579/MPX2579_synpic12893.png,https://medpix.nlm.nih.gov/case?id=62702c94-8093-4fb9-919b-9ccecaa5f9b9
TAC,MPX2584,MPX2584_synpic19852,https://openi.nlm.nih.gov//imgs/512/178/2584/MPX2584_synpic19852.png,https://medpix.nlm.nih.gov/case?id=d319343c-1d5b-4898-908d-2a772f2d4dbf
TAC,MPX2584,MPX2584_synpic19853,https://openi.nlm.nih.gov//imgs/512/178/2584/MPX2584_synpic19853.png,https://medpix.nlm.nih.gov/case?id=67b4ae9b-d27c-4eae-b7b7-734b385bd34a
TAC,MPX2584,MPX2584_synpic19854,https://openi.nlm.nih.gov//imgs/512/178/2584/MPX2584_synpic19854.png,https://medpix.nlm.nih.gov/case?id=4b31329d-cc70-4585-807e-797227d79484
TAC,MPX2584,MPX2584_synpic19856,https://openi.nlm.nih.gov//imgs/512/178/2584/MPX2584_synpic19856.png,https://medpix.nlm.nih.gov/case?id=8d831212-78f8-4509-964f-289cfac99bfa
TAC,MPX2589,MPX2589_synpic16318,https://openi.nlm.nih.gov//imgs/512/183/2589/MPX2589_synpic16318.png,https://medpix.nlm.nih.gov/case?id=d21172a3-c9ec-4ec0-be4b-0f1f95628207
TAC,MPX2580,MPX2580_synpic39471,https://openi.nlm.nih.gov//imgs/512/174/2580/MPX2580_synpic39471.png,https://medpix.nlm.nih.gov/case?id=0102289f-e4f8-48a1-b0b8-5db282a4391a
TAC,MPX2580,MPX2580_synpic39472,https://openi.nlm.nih.gov//imgs/512/174/2580/MPX2580_synpic39472.png,https://medpix.nlm.nih.gov/case?id=3681e32e-e3fa-4e38-8e47-b66fbc29ebf0
TAC,MPX2583,MPX2583_synpic35300,https://openi.nlm.nih.gov//imgs/512/177/2583/MPX2583_synpic35300.png,https://medpix.nlm.nih.gov/case?id=a2789656-1aba-4609-9984-35206b51d564
TAC,MPX2583,MPX2583_synpic35301,https://openi.nlm.nih.gov//imgs/512/177/2583/MPX2583_synpic35301.png,https://medpix.nlm.nih.gov/case?id=3ea2b5b7-b3e7-4aba-bb49-1d4b35e3c887
TAC,MPX2583,MPX2583_synpic35302,https://openi.nlm.nih.gov//imgs/512/177/2583/MPX2583_synpic35302.png,https://medpix.nlm.nih.gov/case?id=0fa6a1f0-4c9c-402c-be57-d65be6f865a3
TAC,MPX2583,MPX2583_synpic35303,https://openi.nlm.nih.gov//imgs/512/177/2583/MPX2583_synpic35303.png,https://medpix.nlm.nih.gov/case?id=ec5c037c-05e7-41cf-8df7-2875d96e69ab
TAC,MPX2583,MPX2583_synpic35304,https://openi.nlm.nih.gov//imgs/512/177/2583/MPX2583_synpic35304.png,https://medpix.nlm.nih.gov/case?id=841b1fbc-eb77-4651-94ea-90869e6f0506
TAC,MPX2583,MPX2583_synpic35305,https://openi.nlm.nih.gov//imgs/512/177/2583/MPX2583_synpic35305.png,https://medpix.nlm.nih.gov/case?id=7dedbfa4-35aa-4f49-b9bb-7af014f7616c
TAC,MPX2583,MPX2583_synpic35306,https://openi.nlm.nih.gov//imgs/512/177/2583/MPX2583_synpic35306.png,https://medpix.nlm.nih.gov/case?id=e82b1557-614a-48bf-90d8-8479d587380c
TAC,MPX2583,MPX2583_synpic35307,https://openi.nlm.nih.gov//imgs/512/177/2583/MPX2583_synpic35307.png,https://medpix.nlm.nih.gov/case?id=ac654ec6-87e6-45ee-b51a-66d8cbf1597b
TAC,MPX2592,MPX2592_synpic41580,https://openi.nlm.nih.gov//imgs/512/186/2592/MPX2592_synpic41580.png,https://medpix.nlm.nih.gov/case?id=35acf758-59c9-4911-9fd8-55d5cfecdc4f
TAC,MPX2592,MPX2592_synpic41581,https://openi.nlm.nih.gov//imgs/512/186/2592/MPX2592_synpic41581.png,https://medpix.nlm.nih.gov/case?id=b7c698f1-8303-4d70-bbd3-d361a9512f55
TAC,MPX2595,MPX2595_synpic51006,https://openi.nlm.nih.gov//imgs/512/189/2595/MPX2595_synpic51006.png,https://medpix.nlm.nih.gov/case?id=efe2dcb8-c217-4a77-8e83-8f93812bb17a
TAC,MPX2595,MPX2595_synpic51007,https://openi.nlm.nih.gov//imgs/512/189/2595/MPX2595_synpic51007.png,https://medpix.nlm.nih.gov/case?id=c7ceb329-e1de-41d4-8654-4a0145e94e20
TAC,MPX2604,MPX2604_synpic49129,https://openi.nlm.nih.gov//imgs/512/198/2604/MPX2604_synpic49129.png,https://medpix.nlm.nih.gov/case?id=053a1713-0667-4660-9429-7993b4cf1c3b
TAC,MPX2606,MPX2606_synpic25192,https://openi.nlm.nih.gov//imgs/512/200/2606/MPX2606_synpic25192.png,https://medpix.nlm.nih.gov/case?id=cb87be2b-fe76-4736-9a2d-6da26935b448
TAC,MPX2606,MPX2606_synpic25193,https://openi.nlm.nih.gov//imgs/512/200/2606/MPX2606_synpic25193.png,https://medpix.nlm.nih.gov/case?id=da162555-bbef-4a22-ac98-47d2113d6f85
TAC,MPX2606,MPX2606_synpic25194,https://openi.nlm.nih.gov//imgs/512/200/2606/MPX2606_synpic25194.png,https://medpix.nlm.nih.gov/case?id=663dcf9e-189c-4b9a-b102-347fc570c52c
TAC,MPX2606,MPX2606_synpic25195,https://openi.nlm.nih.gov//imgs/512/200/2606/MPX2606_synpic25195.png,https://medpix.nlm.nih.gov/case?id=47f57451-ef4c-48e5-8bd1-5a60cf56afb6
TAC,MPX2608,MPX2608_synpic20532,https://openi.nlm.nih.gov//imgs/512/202/2608/MPX2608_synpic20532.png,https://medpix.nlm.nih.gov/case?id=205183e4-e9ff-4b34-a6b9-ef0de6835ac6
TAC,MPX2610,MPX2610_synpic45672,https://openi.nlm.nih.gov//imgs/512/204/2610/MPX2610_synpic45672.png,https://medpix.nlm.nih.gov/case?id=99122b39-8e26-408b-af54-83e4f06154a3
TAC,MPX2610,MPX2610_synpic45673,https://openi.nlm.nih.gov//imgs/512/204/2610/MPX2610_synpic45673.png,https://medpix.nlm.nih.gov/case?id=8a6a300e-d8a1-4045-8047-e24dc02b7bbc
TAC,MPX2610,MPX2610_synpic45858,https://openi.nlm.nih.gov//imgs/512/204/2610/MPX2610_synpic45858.png,https://medpix.nlm.nih.gov/case?id=473701c5-a688-4706-9831-aff9a8fcf4aa
TAC,MPX2601,MPX2601_synpic47404,https://openi.nlm.nih.gov//imgs/512/195/2601/MPX2601_synpic47404.png,https://medpix.nlm.nih.gov/case?id=822188c4-03fc-4bd9-b0e4-47dd26b1e034
TAC,MPX2601,MPX2601_synpic47405,https://openi.nlm.nih.gov//imgs/512/195/2601/MPX2601_synpic47405.png,https://medpix.nlm.nih.gov/case?id=a1a89f35-e1a6-409a-88ff-0845c6ec12ad
TAC,MPX2601,MPX2601_synpic47407,https://openi.nlm.nih.gov//imgs/512/195/2601/MPX2601_synpic47407.png,https://medpix.nlm.nih.gov/case?id=1ae83f5b-12e8-45a4-9da0-e5eb9d210baf
TAC,MPX2601,MPX2601_synpic47409,https://openi.nlm.nih.gov//imgs/512/195/2601/MPX2601_synpic47409.png,https://medpix.nlm.nih.gov/case?id=a283d2d9-1b44-4730-9b89-af71d7e3d14d
